1.0	0.0012599999999999777
0.99	0.0029850280127287827
0.98	0.004687484772355783
0.97	0.006367717092195792
0.96	0.008026055376646989
0.95	0.009662813555649075
0.94	0.011278289016028929
0.9299999999999999	0.012872762529550726
0.92	0.014446498177474452
0.91	0.015999743271414676
0.9	0.01753272827027404
0.89	0.0190456666930119
0.88	0.020538755026989115
0.87	0.022012172631613033
0.86	0.023466081636982654
0.85	0.0249006268372155
0.84	0.026315935578108886
0.83	0.027712117638765407
0.8200000000000001	0.02908926510677991
0.81	0.03044745224655553
0.8	0.03178673536028056
0.79	0.03310715264105989
0.78	0.03440872401765312
0.77	0.03569145099022549
0.76	0.036955316456467095
0.75	0.038200284527382125
0.74	0.03942630033198621
0.73	0.0406332898100865
0.72	0.04182115949224142
0.71	0.04298979626591918
0.7	0.0441390671267802
0.69	0.04526881891391146
0.6799999999999999	0.046378878027728235
0.6699999999999999	0.04746905012913581
0.6599999999999999	0.04853911981840722
0.65	0.04958885029207925
0.64	0.050617982976
0.63	0.051626237132469395
0.62	0.05261330943920196
0.61	0.053578873537601115
0.6	0.054522579547566744
0.5900000000000001	0.05544405354575359
0.5800000000000001	0.05634289700385966
0.5700000000000001	0.05721868618313536
0.56	0.05807097148087086
0.55	0.05889927672412214
0.54	0.05970309840537415
0.53	0.06048190485419869
0.52	0.061235135338231016
0.51	0.06196219908595122
0.5	0.06266247422279381
0.49	0.063335306611
0.48	0.06398000858235013
0.47	0.06459585755143309
0.45999999999999996	0.06518209449539353
0.44999999999999996	0.06573792228409932
0.43999999999999995	0.06626250384233773
0.43000000000000005	0.06675496012291582
0.42000000000000004	0.0672143678663265
0.41000000000000003	0.067639757118851
0.4	0.06803010847647901
0.39	0.06838087779446905
0.38	0.06868746498488933
0.37	0.06894868240573247
0.36	0.069163278336
0.35	0.06932993213113654
0.33999999999999997	0.06944724875077418
0.32999999999999996	0.06951375255642844
0.31999999999999995	0.06952788025645727
0.31000000000000005	0.069487972850454
0.30000000000000004	0.0693922663939703
0.29000000000000004	0.06923888136529405
0.28	0.06902581036660924
0.27	0.06875090382909595
0.26	0.06841185331114186
0.25	0.068006171875
0.24	0.06753117089187907
0.22999999999999998	0.06698393244729277
0.21999999999999997	0.06636127628149457
0.20999999999999996	0.06565971988094332
0.19999999999999996	0.06487542990236249
0.18999999999999995	0.06400416251123354
0.18000000000000005	0.06304118937634294
0.17000000000000004	0.061981204865753016
0.16000000000000003	0.060818208255999984
0.15000000000000002	0.05954535220433892
0.14	0.058154744863991
0.13	0.0566371870321155
0.12	0.054981816188063956
0.10999999999999999	0.05317561362639108
0.09999999999999998	0.051202704238239506
0.08999999999999997	0.049043331171
0.07999999999999996	0.046672299296228625
0.06999999999999995	0.044056506586304604
0.06000000000000005	0.04115081029393954
0.050000000000000044	0.03789060682618126
0.040000000000000036	0.03417722521600001
0.030000000000000027	0.029845195417031987
0.020000000000000018	0.024572771296114328
0.010000000000000009	0.01753082397100001
0.0	0.0
0.01	-0.016543323970999998
0.02	-0.022622771296114317
0.03	-0.02695769541703198
0.04	-0.030377225216000003
0.05	-0.03320310682618126
0.06	-0.03560081029393953
0.07	-0.03766900658630462
0.08	-0.03947229929622863
0.09	-0.04105583117100001
0.1	-0.04245270423823951
0.11	-0.043688113626391085
0.12	-0.044781816188063955
0.13	-0.04574968703211551
0.14	-0.04660474486399099
0.15	-0.04735785220433891
0.16	-0.048018208256000006
0.17	-0.048593704865753
0.18	-0.049091189376342936
0.19	-0.04951666251123355
0.2	-0.049875429902362496
0.21	-0.05017221988094332
0.22	-0.05041127628149458
0.23	-0.05059643244729279
0.24	-0.05073117089187907
0.25	-0.050818671875
0.26	-0.05086185331114186
0.27	-0.050863403829095946
0.28	-0.050825810366609235
0.29	-0.05075138136529406
0.3	-0.05064226639397029
0.31	-0.050500472850454024
0.32	-0.05032788025645726
0.33	-0.05012625255642844
0.34	-0.0498972487507742
0.35	-0.049642432131136546
0.36	-0.04936327833600001
0.37	-0.04906118240573247
0.38	-0.04873746498488933
0.39	-0.048393377794469054
0.4	-0.04803010847647902
0.41	-0.04764531267440654
0.42	-0.047236590088548726
0.43	-0.046804960122915816
0.44	-0.04635139273122661
0.45	-0.0458768111729882
0.46	-0.045382094495393516
0.47	-0.044868079773655305
0.48	-0.044335564137905695
0.49	-0.043785306611
0.5	-0.04321802977834936
0.51	-0.042634421308173444
0.52	-0.04203513533823102
0.53	-0.041420793743087575
0.54	-0.04079198729426303
0.55	-0.040149276724122135
0.56	-0.03949319370309309
0.57	-0.038824241738690896
0.58	-0.03814289700385966
0.59	-0.037449609101309164
0.6	-0.03674480176978896
0.61	-0.03602887353760112
0.62	-0.03530219832809085
0.63	-0.034565126021358285
0.64	-0.033817982976000006
0.65	-0.03306107251430149
0.66	-0.032294675373962745
0.67	-0.03151905012913583
0.68	-0.03073443358328377
0.69	-0.02994104113613369
0.7	-0.029139067126780202
0.71	-0.028328685154808072
0.72	-0.02751004838113031
0.73	-0.0266832898100865
0.74	-0.025848522554208435
0.75	-0.025005840082937675
0.76	-0.024155316456467096
0.77	-0.02329700654578104
0.78	-0.022430946239875335
0.79	-0.021557152641059885
0.8	-0.020675624249169453
0.81	-0.019786341135444422
0.82	-0.018889265106779907
0.83	-0.017984339860987627
0.84	-0.017071491133664435
0.85	-0.016150626837215493
0.86	-0.015221637192538204
0.87	-0.014284394853835255
0.88	-0.01333875502698911
0.89	-0.01238455558190079
0.9	-0.011421617159162931
0.91	-0.010449743271414676
0.92	-0.009468720399696673
0.93	-0.008478318085106254
