0	2283	0.1409	0.0678
0	2586  	0.1424	0.0676
0	2834  	0.1431	0.0678
0	3029  	0.1447	0.0686
0	3300  	0.1472	0.0703
0	3540  	0.1481	0.0707
0	3730  	0.1490	0.0713
0	4034   	0.1512	0.0725
0	4280  	0.1523	0.0735
0	4523  	0.1535	0.0743
0	4782  	0.1545	0.0751
0	5015  	0.1564	0.0763
0	5248  	0.1575	0.0772
0	5541  	0.1580	0.0778
0	5759  	0.1598	0.0790
0	5987  	0.1606	0.0797
